,precipitation,Date
69146,0,21/12/2021 06:30
69147,0,21/12/2021 06:45
69148,0,21/12/2021 07:00
69149,0,21/12/2021 07:15
69150,0,21/12/2021 07:30
69151,0,21/12/2021 07:45
69152,0,21/12/2021 08:00
69153,0,21/12/2021 08:15
69154,0,21/12/2021 08:30
69155,0,21/12/2021 08:45
69156,0,21/12/2021 09:00
69157,0,21/12/2021 09:15
69158,0,21/12/2021 09:30
69159,0,21/12/2021 09:45
69160,0,21/12/2021 10:00
69161,0,21/12/2021 10:15
69162,0,21/12/2021 10:30
69163,0,21/12/2021 10:45
69164,0,21/12/2021 11:00
69165,0,21/12/2021 11:15
69166,0,21/12/2021 11:30
69167,0,21/12/2021 11:45
69168,0,21/12/2021 12:00
69169,0,21/12/2021 12:15
69170,0,21/12/2021 12:30
69171,0,21/12/2021 12:45
69172,0,21/12/2021 13:00
69173,0,21/12/2021 13:15
69174,0,21/12/2021 13:30
69175,0,21/12/2021 13:45
69176,0,21/12/2021 14:00
69177,0,21/12/2021 14:15
69178,0,21/12/2021 14:30
69179,0,21/12/2021 14:45
69180,0,21/12/2021 15:00
69181,0,21/12/2021 15:15
69182,0,21/12/2021 15:30
69183,0,21/12/2021 15:45
69184,0,21/12/2021 16:00
69185,0,21/12/2021 16:15
69186,0,21/12/2021 16:30
69187,0,21/12/2021 16:45
69188,0,21/12/2021 17:00
69189,0,21/12/2021 17:15
69190,0,21/12/2021 17:30
69191,0,21/12/2021 17:45
69192,0,21/12/2021 18:00
69193,0,21/12/2021 18:15
69194,0,21/12/2021 18:30
69195,0,21/12/2021 18:45
69196,0,21/12/2021 19:00
69197,0,21/12/2021 19:15
69198,0,21/12/2021 19:30
69199,0,21/12/2021 19:45
69200,0,21/12/2021 20:00
69201,0,21/12/2021 20:15
69202,0,21/12/2021 20:30
69203,0,21/12/2021 20:45
69204,0,21/12/2021 21:00
69205,0,21/12/2021 21:15
69206,0,21/12/2021 21:30
69207,0,21/12/2021 21:45
69208,0,21/12/2021 22:00
69209,0,21/12/2021 22:15
69210,0,21/12/2021 22:30
69211,0,21/12/2021 22:45
69212,0,21/12/2021 23:00
69213,0,21/12/2021 23:15
69214,0,21/12/2021 23:30
69215,0,21/12/2021 23:45
69216,0,22/12/2021 00:00
69217,0,22/12/2021 00:15
69218,0,22/12/2021 00:30
69219,0,22/12/2021 00:45
69220,0,22/12/2021 01:00
69221,0,22/12/2021 01:15
69222,0,22/12/2021 01:30
69223,0,22/12/2021 01:45
69224,0,22/12/2021 02:00
69225,0,22/12/2021 02:15
69226,0,22/12/2021 02:30
69227,0,22/12/2021 02:45
69228,0,22/12/2021 03:00
69229,0,22/12/2021 03:15
69230,0,22/12/2021 03:30
69231,0,22/12/2021 03:45
69232,0,22/12/2021 04:00
69233,0,22/12/2021 04:15
69234,0,22/12/2021 04:30
69235,0,22/12/2021 04:45
69236,0,22/12/2021 05:00
69237,0,22/12/2021 05:15
69238,0,22/12/2021 05:30
69239,0,22/12/2021 05:45
69240,0,22/12/2021 06:00
69241,0,22/12/2021 06:15
69242,0,22/12/2021 06:30
69243,0,22/12/2021 06:45
69244,0,22/12/2021 07:00
69245,0,22/12/2021 07:15
69246,0,22/12/2021 07:30
69247,0,22/12/2021 07:45
69248,0,22/12/2021 08:00
69249,0,22/12/2021 08:15
69250,0,22/12/2021 08:30
69251,0,22/12/2021 08:45
69252,0,22/12/2021 09:00
69253,0,22/12/2021 09:15
69254,0,22/12/2021 09:30
69255,0,22/12/2021 09:45
69256,0,22/12/2021 10:00
69257,0,22/12/2021 10:15
69258,0,22/12/2021 10:30
69259,0,22/12/2021 10:45
69260,0,22/12/2021 11:00
69261,0,22/12/2021 11:15
69262,0,22/12/2021 11:30
69263,0,22/12/2021 11:45
69264,0,22/12/2021 12:00
69265,0,22/12/2021 12:15
69266,0,22/12/2021 12:30
69267,0,22/12/2021 12:45
69268,0,22/12/2021 13:00
69269,0,22/12/2021 13:15
69270,0,22/12/2021 13:30
69271,0,22/12/2021 13:45
69272,0,22/12/2021 14:00
69273,0,22/12/2021 14:15
69274,0,22/12/2021 14:30
69275,0,22/12/2021 14:45
69276,0,22/12/2021 15:00
69277,0,22/12/2021 15:15
69278,0,22/12/2021 15:30
69279,0,22/12/2021 15:45
69280,0,22/12/2021 16:00
69281,0,22/12/2021 16:15
69282,0,22/12/2021 16:30
69283,0,22/12/2021 16:45
69284,0,22/12/2021 17:00
69285,0,22/12/2021 17:15
69286,0,22/12/2021 17:30
69287,0,22/12/2021 17:45
69288,0,22/12/2021 18:00
69289,0,22/12/2021 18:15
69290,0,22/12/2021 18:30
69291,0,22/12/2021 18:45
69292,0,22/12/2021 19:00
69293,0,22/12/2021 19:15
69294,0,22/12/2021 19:30
69295,0,22/12/2021 19:45
69296,0,22/12/2021 20:00
69297,0,22/12/2021 20:15
69298,0,22/12/2021 20:30
69299,0,22/12/2021 20:45
69300,0,22/12/2021 21:00
69301,0,22/12/2021 21:15
69302,0,22/12/2021 21:30
69303,0,22/12/2021 21:45
69304,0,22/12/2021 22:00
69305,0,22/12/2021 22:15
69306,0,22/12/2021 22:30
69307,0,22/12/2021 22:45
69308,0,22/12/2021 23:00
69309,0,22/12/2021 23:15
69310,0,22/12/2021 23:30
69311,0,22/12/2021 23:45
69312,0,23/12/2021 00:00
69313,0,23/12/2021 00:15
69314,0,23/12/2021 00:30
69315,0,23/12/2021 00:45
69316,0,23/12/2021 01:00
69317,0,23/12/2021 01:15
69318,0,23/12/2021 01:30
69319,0,23/12/2021 01:45
69320,0,23/12/2021 02:00
69321,0,23/12/2021 02:15
69322,0,23/12/2021 02:30
69323,0,23/12/2021 02:45
69324,0,23/12/2021 03:00
69325,0,23/12/2021 03:15
69326,0,23/12/2021 03:30
69327,0,23/12/2021 03:45
69328,0,23/12/2021 04:00
69329,0,23/12/2021 04:15
69330,0,23/12/2021 04:30
69331,0,23/12/2021 04:45
69332,0,23/12/2021 05:00
69333,0,23/12/2021 05:15
69334,0,23/12/2021 05:30
69335,0,23/12/2021 05:45
69336,0,23/12/2021 06:00
69337,0,23/12/2021 06:15
69338,0,23/12/2021 06:30
69339,0,23/12/2021 06:45
69340,0,23/12/2021 07:00
69341,0,23/12/2021 07:15
69342,0,23/12/2021 07:30
69343,0,23/12/2021 07:45
69344,0,23/12/2021 08:00
69345,0,23/12/2021 08:15
69346,0,23/12/2021 08:30
69347,0,23/12/2021 08:45
69348,0,23/12/2021 09:00
69349,0,23/12/2021 09:15
69350,0,23/12/2021 09:30
69351,0,23/12/2021 09:45
69352,0,23/12/2021 10:00
69353,0,23/12/2021 10:15
69354,0,23/12/2021 10:30
69355,0,23/12/2021 10:45
69356,0,23/12/2021 11:00
69357,0,23/12/2021 11:15
69358,0,23/12/2021 11:30
69359,0,23/12/2021 11:45
69360,0,23/12/2021 12:00
69361,0,23/12/2021 12:15
69362,0,23/12/2021 12:30
69363,0,23/12/2021 12:45
69364,0,23/12/2021 13:00
69365,0,23/12/2021 13:15
69366,0,23/12/2021 13:30
69367,0,23/12/2021 13:45
69368,0,23/12/2021 14:00
69369,0,23/12/2021 14:15
69370,0,23/12/2021 14:30
69371,0,23/12/2021 14:45
69372,0,23/12/2021 15:00
69373,0,23/12/2021 15:15
69374,0,23/12/2021 15:30
69375,0,23/12/2021 15:45
69376,0,23/12/2021 16:00
69377,0,23/12/2021 16:15
69378,0,23/12/2021 16:30
69379,0,23/12/2021 16:45
69380,0,23/12/2021 17:00
69381,0,23/12/2021 17:15
69382,0,23/12/2021 17:30
69383,0,23/12/2021 17:45
69384,0,23/12/2021 18:00
69385,0.325,23/12/2021 18:15
69386,0.65,23/12/2021 18:30
69387,0.975,23/12/2021 18:45
69388,1.3,23/12/2021 19:00
69389,1.2,23/12/2021 19:15
69390,1.1,23/12/2021 19:30
69391,1,23/12/2021 19:45
69392,0.9,23/12/2021 20:00
69393,0.7,23/12/2021 20:15
69394,0.5,23/12/2021 20:30
69395,0.3,23/12/2021 20:45
69396,0.1,23/12/2021 21:00
69397,0.075,23/12/2021 21:15
69398,0.05,23/12/2021 21:30
69399,0.025,23/12/2021 21:45
69400,0,23/12/2021 22:00
69401,0,23/12/2021 22:15
69402,0,23/12/2021 22:30
69403,0,23/12/2021 22:45
69404,0,23/12/2021 23:00
69405,0,23/12/2021 23:15
69406,0,23/12/2021 23:30
69407,0,23/12/2021 23:45
69408,0,24/12/2021 00:00
69409,0,24/12/2021 00:15
69410,0,24/12/2021 00:30
69411,0,24/12/2021 00:45
69412,0,24/12/2021 01:00
69413,0,24/12/2021 01:15
69414,0,24/12/2021 01:30
69415,0,24/12/2021 01:45
69416,0,24/12/2021 02:00
69417,0,24/12/2021 02:15
69418,0,24/12/2021 02:30
69419,0,24/12/2021 02:45
69420,0,24/12/2021 03:00
69421,0,24/12/2021 03:15
69422,0,24/12/2021 03:30
69423,0,24/12/2021 03:45
69424,0,24/12/2021 04:00
69425,0,24/12/2021 04:15
69426,0,24/12/2021 04:30
69427,0,24/12/2021 04:45
69428,0,24/12/2021 05:00
69429,0,24/12/2021 05:15
69430,0,24/12/2021 05:30
69431,0,24/12/2021 05:45
69432,0,24/12/2021 06:00
69433,0,24/12/2021 06:15
69434,0,24/12/2021 06:30
69435,0,24/12/2021 06:45
69436,0,24/12/2021 07:00
69437,0,24/12/2021 07:15
69438,0,24/12/2021 07:30
69439,0,24/12/2021 07:45
69440,0,24/12/2021 08:00
69441,0,24/12/2021 08:15
69442,0,24/12/2021 08:30
69443,0,24/12/2021 08:45
69444,0,24/12/2021 09:00
69445,0,24/12/2021 09:15
69446,0,24/12/2021 09:30
69447,0,24/12/2021 09:45
69448,0,24/12/2021 10:00
69449,0,24/12/2021 10:15
69450,0,24/12/2021 10:30
69451,0,24/12/2021 10:45
69452,0,24/12/2021 11:00
69453,0,24/12/2021 11:15
69454,0,24/12/2021 11:30
69455,0,24/12/2021 11:45
69456,0,24/12/2021 12:00
69457,0,24/12/2021 12:15
69458,0,24/12/2021 12:30
69459,0,24/12/2021 12:45
69460,0,24/12/2021 13:00
69461,0,24/12/2021 13:15
69462,0,24/12/2021 13:30
69463,0,24/12/2021 13:45
69464,0,24/12/2021 14:00
69465,0,24/12/2021 14:15
69466,0,24/12/2021 14:30
69467,0,24/12/2021 14:45
69468,0,24/12/2021 15:00
69469,0,24/12/2021 15:15
69470,0,24/12/2021 15:30
69471,0,24/12/2021 15:45
69472,0,24/12/2021 16:00
69473,0,24/12/2021 16:15
69474,0,24/12/2021 16:30
69475,0,24/12/2021 16:45
69476,0,24/12/2021 17:00
69477,0,24/12/2021 17:15
69478,0,24/12/2021 17:30
69479,0,24/12/2021 17:45
69480,0,24/12/2021 18:00
69481,0,24/12/2021 18:15
69482,0,24/12/2021 18:30
69483,0,24/12/2021 18:45
69484,0,24/12/2021 19:00
69485,0,24/12/2021 19:15
69486,0,24/12/2021 19:30
69487,0,24/12/2021 19:45
69488,0,24/12/2021 20:00
69489,0.075,24/12/2021 20:15
69490,0.15,24/12/2021 20:30
69491,0.225,24/12/2021 20:45
69492,0.3,24/12/2021 21:00
69493,0.35,24/12/2021 21:15
69494,0.4,24/12/2021 21:30
69495,0.45,24/12/2021 21:45
69496,0.5,24/12/2021 22:00
69497,0.5,24/12/2021 22:15
69498,0.5,24/12/2021 22:30
69499,0.5,24/12/2021 22:45
69500,0.5,24/12/2021 23:00
69501,0.625,24/12/2021 23:15
69502,0.75,24/12/2021 23:30
69503,0.875,24/12/2021 23:45
69504,1,25/12/2021 00:00
69505,1.025,25/12/2021 00:15
69506,1.05,25/12/2021 00:30
69507,1.075,25/12/2021 00:45
69508,1.1,25/12/2021 01:00
69509,0.975,25/12/2021 01:15
69510,0.85,25/12/2021 01:30
69511,0.725,25/12/2021 01:45
69512,0.6,25/12/2021 02:00
69513,0.625,25/12/2021 02:15
69514,0.65,25/12/2021 02:30
69515,0.675,25/12/2021 02:45
69516,0.7,25/12/2021 03:00
69517,0.8,25/12/2021 03:15
69518,0.9,25/12/2021 03:30
69519,1,25/12/2021 03:45
69520,1.1,25/12/2021 04:00
69521,1.075,25/12/2021 04:15
69522,1.05,25/12/2021 04:30
69523,1.025,25/12/2021 04:45
69524,1,25/12/2021 05:00
69525,1,25/12/2021 05:15
69526,1,25/12/2021 05:30
69527,1,25/12/2021 05:45
69528,1,25/12/2021 06:00
69529,0.825,25/12/2021 06:15
69530,0.65,25/12/2021 06:30
69531,0.475,25/12/2021 06:45
69532,0.3,25/12/2021 07:00
69533,0.325,25/12/2021 07:15
69534,0.35,25/12/2021 07:30
69535,0.375,25/12/2021 07:45
69536,0.4,25/12/2021 08:00
69537,0.35,25/12/2021 08:15
69538,0.3,25/12/2021 08:30
69539,0.25,25/12/2021 08:45
69540,0.2,25/12/2021 09:00
69541,0.15,25/12/2021 09:15
69542,0.1,25/12/2021 09:30
69543,0.05,25/12/2021 09:45
69544,0,25/12/2021 10:00
69545,0,25/12/2021 10:15
69546,0,25/12/2021 10:30
69547,0,25/12/2021 10:45
69548,0,25/12/2021 11:00
69549,0,25/12/2021 11:15
69550,0,25/12/2021 11:30
69551,0,25/12/2021 11:45
69552,0,25/12/2021 12:00
69553,0,25/12/2021 12:15
69554,0,25/12/2021 12:30
69555,0,25/12/2021 12:45
69556,0,25/12/2021 13:00
69557,0,25/12/2021 13:15
69558,0,25/12/2021 13:30
69559,0,25/12/2021 13:45
69560,0,25/12/2021 14:00
69561,0,25/12/2021 14:15
69562,0,25/12/2021 14:30
69563,0,25/12/2021 14:45
69564,0,25/12/2021 15:00
69565,0,25/12/2021 15:15
69566,0,25/12/2021 15:30
69567,0,25/12/2021 15:45
69568,0,25/12/2021 16:00
69569,0,25/12/2021 16:15
69570,0,25/12/2021 16:30
69571,0,25/12/2021 16:45
69572,0,25/12/2021 17:00
69573,0,25/12/2021 17:15
69574,0,25/12/2021 17:30
69575,0,25/12/2021 17:45
69576,0,25/12/2021 18:00
69577,0,25/12/2021 18:15
69578,0,25/12/2021 18:30
69579,0,25/12/2021 18:45
69580,0,25/12/2021 19:00
69581,0,25/12/2021 19:15
69582,0,25/12/2021 19:30
69583,0,25/12/2021 19:45
69584,0,25/12/2021 20:00
69585,0,25/12/2021 20:15
69586,0,25/12/2021 20:30
69587,0,25/12/2021 20:45
69588,0,25/12/2021 21:00
69589,0,25/12/2021 21:15
69590,0,25/12/2021 21:30
69591,0,25/12/2021 21:45
69592,0,25/12/2021 22:00
69593,0,25/12/2021 22:15
69594,0,25/12/2021 22:30
69595,0,25/12/2021 22:45
69596,0,25/12/2021 23:00
69597,0,25/12/2021 23:15
69598,0,25/12/2021 23:30
69599,0,25/12/2021 23:45
69600,0,26/12/2021 00:00
69601,0,26/12/2021 00:15
69602,0,26/12/2021 00:30
69603,0,26/12/2021 00:45
69604,0,26/12/2021 01:00
69605,0,26/12/2021 01:15
69606,0,26/12/2021 01:30
69607,0,26/12/2021 01:45
69608,0,26/12/2021 02:00
69609,0,26/12/2021 02:15
69610,0,26/12/2021 02:30
69611,0,26/12/2021 02:45
69612,0,26/12/2021 03:00
69613,0,26/12/2021 03:15
69614,0,26/12/2021 03:30
69615,0,26/12/2021 03:45
69616,0,26/12/2021 04:00
69617,0,26/12/2021 04:15
69618,0,26/12/2021 04:30
69619,0,26/12/2021 04:45
69620,0,26/12/2021 05:00
69621,0,26/12/2021 05:15
69622,0,26/12/2021 05:30
69623,0,26/12/2021 05:45
69624,0,26/12/2021 06:00
69625,0,26/12/2021 06:15
69626,0,26/12/2021 06:30
69627,0,26/12/2021 06:45
69628,0,26/12/2021 07:00
69629,0,26/12/2021 07:15
69630,0,26/12/2021 07:30
69631,0,26/12/2021 07:45
69632,0,26/12/2021 08:00
69633,0,26/12/2021 08:15
69634,0,26/12/2021 08:30
69635,0,26/12/2021 08:45
69636,0,26/12/2021 09:00
69637,0,26/12/2021 09:15
69638,0,26/12/2021 09:30
69639,0,26/12/2021 09:45
69640,0,26/12/2021 10:00
69641,0,26/12/2021 10:15
69642,0,26/12/2021 10:30
69643,0,26/12/2021 10:45
69644,0,26/12/2021 11:00
69645,0.05,26/12/2021 11:15
69646,0.1,26/12/2021 11:30
69647,0.15,26/12/2021 11:45
69648,0.2,26/12/2021 12:00
69649,0.15,26/12/2021 12:15
69650,0.1,26/12/2021 12:30
69651,0.05,26/12/2021 12:45
69652,0,26/12/2021 13:00
69653,0,26/12/2021 13:15
69654,0,26/12/2021 13:30
69655,0,26/12/2021 13:45
69656,0,26/12/2021 14:00
69657,0,26/12/2021 14:15
69658,0,26/12/2021 14:30
69659,0,26/12/2021 14:45
69660,0,26/12/2021 15:00
69661,0.175,26/12/2021 15:15
69662,0.35,26/12/2021 15:30
69663,0.525,26/12/2021 15:45
69664,0.7,26/12/2021 16:00
69665,0.65,26/12/2021 16:15
69666,0.6,26/12/2021 16:30
69667,0.55,26/12/2021 16:45
69668,0.5,26/12/2021 17:00
69669,0.575,26/12/2021 17:15
69670,0.65,26/12/2021 17:30
69671,0.725,26/12/2021 17:45
69672,0.8,26/12/2021 18:00
69673,0.725,26/12/2021 18:15
69674,0.65,26/12/2021 18:30
69675,0.575,26/12/2021 18:45
69676,0.5,26/12/2021 19:00
69677,0.425,26/12/2021 19:15
69678,0.35,26/12/2021 19:30
69679,0.275,26/12/2021 19:45
69680,0.2,26/12/2021 20:00
69681,0.15,26/12/2021 20:15
69682,0.1,26/12/2021 20:30
69683,0.05,26/12/2021 20:45
69684,0,26/12/2021 21:00
69685,0,26/12/2021 21:15
69686,0,26/12/2021 21:30
69687,0,26/12/2021 21:45
69688,0,26/12/2021 22:00
69689,0,26/12/2021 22:15
69690,0,26/12/2021 22:30
69691,0,26/12/2021 22:45
69692,0,26/12/2021 23:00
69693,0,26/12/2021 23:15
69694,0,26/12/2021 23:30
69695,0,26/12/2021 23:45
69696,0,27/12/2021 00:00
69697,0,27/12/2021 00:15
69698,0,27/12/2021 00:30
69699,0,27/12/2021 00:45
69700,0,27/12/2021 01:00
69701,0,27/12/2021 01:15
69702,0,27/12/2021 01:30
69703,0,27/12/2021 01:45
69704,0,27/12/2021 02:00
69705,0,27/12/2021 02:15
69706,0,27/12/2021 02:30
69707,0,27/12/2021 02:45
69708,0,27/12/2021 03:00
69709,0,27/12/2021 03:15
69710,0,27/12/2021 03:30
69711,0,27/12/2021 03:45
69712,0,27/12/2021 04:00
69713,0,27/12/2021 04:15
69714,0,27/12/2021 04:30
69715,0,27/12/2021 04:45
69716,0,27/12/2021 05:00
69717,0,27/12/2021 05:15
69718,0,27/12/2021 05:30
69719,0,27/12/2021 05:45
69720,0,27/12/2021 06:00
69721,0,27/12/2021 06:15
69722,0,27/12/2021 06:30
69723,0,27/12/2021 06:45
69724,0,27/12/2021 07:00
69725,0,27/12/2021 07:15
69726,0,27/12/2021 07:30
69727,0,27/12/2021 07:45
69728,0,27/12/2021 08:00
69729,0,27/12/2021 08:15
69730,0,27/12/2021 08:30
69731,0,27/12/2021 08:45
69732,0,27/12/2021 09:00
69733,0,27/12/2021 09:15
69734,0,27/12/2021 09:30
69735,0,27/12/2021 09:45
69736,0,27/12/2021 10:00
69737,0,27/12/2021 10:15
69738,0,27/12/2021 10:30
69739,0,27/12/2021 10:45
69740,0,27/12/2021 11:00
69741,0,27/12/2021 11:15
69742,0,27/12/2021 11:30
69743,0,27/12/2021 11:45
69744,0,27/12/2021 12:00
69745,0,27/12/2021 12:15
69746,0,27/12/2021 12:30
69747,0,27/12/2021 12:45
69748,0,27/12/2021 13:00
69749,0.05,27/12/2021 13:15
69750,0.1,27/12/2021 13:30
69751,0.15,27/12/2021 13:45
69752,0.2,27/12/2021 14:00
69753,0.25,27/12/2021 14:15
69754,0.3,27/12/2021 14:30
69755,0.35,27/12/2021 14:45
69756,0.4,27/12/2021 15:00
69757,0.4,27/12/2021 15:15
69758,0.4,27/12/2021 15:30
69759,0.4,27/12/2021 15:45
69760,0.4,27/12/2021 16:00
69761,0.375,27/12/2021 16:15
69762,0.35,27/12/2021 16:30
69763,0.325,27/12/2021 16:45
69764,0.3,27/12/2021 17:00
69765,0.3,27/12/2021 17:15
69766,0.3,27/12/2021 17:30
69767,0.3,27/12/2021 17:45
69768,0.3,27/12/2021 18:00
69769,0.25,27/12/2021 18:15
69770,0.2,27/12/2021 18:30
69771,0.15,27/12/2021 18:45
69772,0.1,27/12/2021 19:00
69773,0.075,27/12/2021 19:15
69774,0.05,27/12/2021 19:30
69775,0.025,27/12/2021 19:45
69776,0,27/12/2021 20:00
69777,0,27/12/2021 20:15
69778,0,27/12/2021 20:30
69779,0,27/12/2021 20:45
69780,0,27/12/2021 21:00
69781,0,27/12/2021 21:15
69782,0,27/12/2021 21:30
69783,0,27/12/2021 21:45
69784,0,27/12/2021 22:00
69785,0,27/12/2021 22:15
69786,0,27/12/2021 22:30
69787,0,27/12/2021 22:45
69788,0,27/12/2021 23:00
69789,0,27/12/2021 23:15
69790,0,27/12/2021 23:30
69791,0,27/12/2021 23:45
69792,0,28/12/2021 00:00
69793,0.1,28/12/2021 00:15
69794,0.2,28/12/2021 00:30
69795,0.3,28/12/2021 00:45
69796,0.4,28/12/2021 01:00
69797,0.475,28/12/2021 01:15
69798,0.55,28/12/2021 01:30
69799,0.625,28/12/2021 01:45
69800,0.7,28/12/2021 02:00
69801,0.9,28/12/2021 02:15
69802,1.1,28/12/2021 02:30
69803,1.3,28/12/2021 02:45
69804,1.5,28/12/2021 03:00
69805,1.575,28/12/2021 03:15
69806,1.65,28/12/2021 03:30
69807,1.725,28/12/2021 03:45
69808,1.8,28/12/2021 04:00
69809,1.5,28/12/2021 04:15
69810,1.2,28/12/2021 04:30
69811,0.9,28/12/2021 04:45
69812,0.6,28/12/2021 05:00
69813,0.475,28/12/2021 05:15
69814,0.35,28/12/2021 05:30
69815,0.225,28/12/2021 05:45
69816,0.1,28/12/2021 06:00
69817,0.075,28/12/2021 06:15
69818,0.05,28/12/2021 06:30
69819,0.025,28/12/2021 06:45
69820,0,28/12/2021 07:00
69821,0,28/12/2021 07:15
69822,0,28/12/2021 07:30
69823,0,28/12/2021 07:45
69824,0,28/12/2021 08:00
69825,0.125,28/12/2021 08:15
69826,0.25,28/12/2021 08:30
69827,0.375,28/12/2021 08:45
69828,0.5,28/12/2021 09:00
69829,0.425,28/12/2021 09:15
69830,0.35,28/12/2021 09:30
69831,0.275,28/12/2021 09:45
69832,0.2,28/12/2021 10:00
69833,0.225,28/12/2021 10:15
69834,0.25,28/12/2021 10:30
69835,0.275,28/12/2021 10:45
69836,0.3,28/12/2021 11:00
69837,0.225,28/12/2021 11:15
69838,0.15,28/12/2021 11:30
69839,0.075,28/12/2021 11:45
69840,0,28/12/2021 12:00
69841,0,28/12/2021 12:15
69842,0,28/12/2021 12:30
69843,0,28/12/2021 12:45
69844,0,28/12/2021 13:00
69845,0.075,28/12/2021 13:15
69846,0.15,28/12/2021 13:30
69847,0.225,28/12/2021 13:45
69848,0.3,28/12/2021 14:00
69849,0.425,28/12/2021 14:15
69850,0.55,28/12/2021 14:30
69851,0.675,28/12/2021 14:45
69852,0.8,28/12/2021 15:00
69853,0.825,28/12/2021 15:15
69854,0.85,28/12/2021 15:30
69855,0.875,28/12/2021 15:45
69856,0.9,28/12/2021 16:00
69857,0.75,28/12/2021 16:15
69858,0.6,28/12/2021 16:30
69859,0.45,28/12/2021 16:45
69860,0.3,28/12/2021 17:00
69861,0.225,28/12/2021 17:15
69862,0.15,28/12/2021 17:30
69863,0.075,28/12/2021 17:45
69864,0,28/12/2021 18:00
69865,0.05,28/12/2021 18:15
69866,0.1,28/12/2021 18:30
69867,0.15,28/12/2021 18:45
69868,0.2,28/12/2021 19:00
69869,0.15,28/12/2021 19:15
69870,0.1,28/12/2021 19:30
69871,0.05,28/12/2021 19:45
69872,0,28/12/2021 20:00
69873,0,28/12/2021 20:15
69874,0,28/12/2021 20:30
69875,0,28/12/2021 20:45
69876,0,28/12/2021 21:00
69877,0,28/12/2021 21:15
69878,0,28/12/2021 21:30
69879,0,28/12/2021 21:45
69880,0,28/12/2021 22:00
69881,0,28/12/2021 22:15
69882,0,28/12/2021 22:30
69883,0,28/12/2021 22:45
69884,0,28/12/2021 23:00
69885,0,28/12/2021 23:15
69886,0,28/12/2021 23:30
69887,0,28/12/2021 23:45
69888,0,29/12/2021 00:00
69889,0,29/12/2021 00:15
69890,0,29/12/2021 00:30
69891,0,29/12/2021 00:45
69892,0,29/12/2021 01:00
69893,0,29/12/2021 01:15
69894,0,29/12/2021 01:30
69895,0,29/12/2021 01:45
69896,0,29/12/2021 02:00
69897,0,29/12/2021 02:15
69898,0,29/12/2021 02:30
69899,0,29/12/2021 02:45
69900,0,29/12/2021 03:00
69901,0,29/12/2021 03:15
69902,0,29/12/2021 03:30
69903,0,29/12/2021 03:45
69904,0,29/12/2021 04:00
69905,0,29/12/2021 04:15
69906,0,29/12/2021 04:30
69907,0,29/12/2021 04:45
69908,0,29/12/2021 05:00
69909,0,29/12/2021 05:15
69910,0,29/12/2021 05:30
69911,0,29/12/2021 05:45
69912,0,29/12/2021 06:00
69913,0,29/12/2021 06:15
69914,0,29/12/2021 06:30
69915,0,29/12/2021 06:45
69916,0,29/12/2021 07:00
69917,0,29/12/2021 07:15
69918,0,29/12/2021 07:30
69919,0,29/12/2021 07:45
69920,0,29/12/2021 08:00
69921,0.025,29/12/2021 08:15
69922,0.05,29/12/2021 08:30
69923,0.075,29/12/2021 08:45
69924,0.1,29/12/2021 09:00
69925,0.175,29/12/2021 09:15
69926,0.25,29/12/2021 09:30
69927,0.325,29/12/2021 09:45
69928,0.4,29/12/2021 10:00
69929,0.35,29/12/2021 10:15
69930,0.3,29/12/2021 10:30
69931,0.25,29/12/2021 10:45
69932,0.2,29/12/2021 11:00
69933,0.15,29/12/2021 11:15
69934,0.1,29/12/2021 11:30
69935,0.05,29/12/2021 11:45
69936,0,29/12/2021 12:00
69937,0.075,29/12/2021 12:15
69938,0.15,29/12/2021 12:30
69939,0.225,29/12/2021 12:45
69940,0.3,29/12/2021 13:00
69941,0.325,29/12/2021 13:15
69942,0.35,29/12/2021 13:30
69943,0.375,29/12/2021 13:45
69944,0.4,29/12/2021 14:00
69945,0.35,29/12/2021 14:15
69946,0.3,29/12/2021 14:30
69947,0.25,29/12/2021 14:45
69948,0.2,29/12/2021 15:00
69949,0.15,29/12/2021 15:15
69950,0.1,29/12/2021 15:30
69951,0.05,29/12/2021 15:45
69952,0,29/12/2021 16:00
69953,0,29/12/2021 16:15
69954,0,29/12/2021 16:30
69955,0,29/12/2021 16:45
69956,0,29/12/2021 17:00
69957,0,29/12/2021 17:15
69958,0,29/12/2021 17:30
69959,0,29/12/2021 17:45
69960,0,29/12/2021 18:00
69961,0.05,29/12/2021 18:15
69962,0.1,29/12/2021 18:30
69963,0.15,29/12/2021 18:45
69964,0.2,29/12/2021 19:00
69965,0.15,29/12/2021 19:15
69966,0.1,29/12/2021 19:30
69967,0.05,29/12/2021 19:45
69968,0,29/12/2021 20:00
69969,0,29/12/2021 20:15
69970,0,29/12/2021 20:30
69971,0,29/12/2021 20:45
69972,0,29/12/2021 21:00
69973,0,29/12/2021 21:15
69974,0,29/12/2021 21:30
69975,0,29/12/2021 21:45
69976,0,29/12/2021 22:00
69977,0,29/12/2021 22:15
69978,0,29/12/2021 22:30
69979,0,29/12/2021 22:45
69980,0,29/12/2021 23:00
69981,0,29/12/2021 23:15
69982,0,29/12/2021 23:30
69983,0,29/12/2021 23:45
69984,0,30/12/2021 00:00
69985,0,30/12/2021 00:15
69986,0,30/12/2021 00:30
69987,0,30/12/2021 00:45
69988,0,30/12/2021 01:00
69989,0,30/12/2021 01:15
69990,0,30/12/2021 01:30
69991,0,30/12/2021 01:45
